85d9b34dc50,GitHub,István Zoltán Szabó,[DOCS] Adds description of analysis_stats object and its properties to GET DFA stats API docs (#53881),Tue Mar 31 13:27:54 2020 +0200
18493467e55,GitHub,Andrei Stefan,EQL: Length function implementation (#54209),Tue Mar 31 14:03:28 2020 +0300
d90426a9476,GitHub,Christos Soulios,Muted failing test (issue #54485) (#54486),Tue Mar 31 13:29:34 2020 +0300
eeab09891e9,GitHub,Alan Woodward,Don't double-wrap values (#54432),Tue Mar 31 10:49:26 2020 +0100
979c33beca0,GitHub,Przemyslaw Gomulka,Make Elasticsearch JSON logs ECS compliant (#47105),Tue Mar 31 08:40:32 2020 +0200
6fcb51dafcd,GitHub,Tim Brooks,Fix issue with pipeline releasing bytes early (#54458),Mon Mar 30 20:38:32 2020 -0600
9600073f385,GitHub,Jason Tedor,Clarify autoscaling feature flag registration (#54427),Mon Mar 30 21:30:46 2020 -0400
04c39ae0ecf,GitHub,Ross Wolf,EQL: Use In from QL (#53244),Mon Mar 30 15:06:05 2020 -0600
13bdbcacf1f,GitHub,Nik Everett,Fix pipeline agg serialization for ccs (#54282),Mon Mar 30 17:02:58 2020 -0400
354f1314492,GitHub,Ryan Ernst,Remove allowTrial flag in license checking (#54293),Mon Mar 30 11:42:19 2020 -0700
8a359891003,GitHub,David Kyle,Remove unused environment from anomaly detector classes (#54399),Mon Mar 30 18:49:27 2020 +0100
3cc2c80e4c5,GitHub,Ioannis Kakavas,Mute failing test (#54446),Mon Mar 30 20:10:04 2020 +0300
fdcd19483df,GitHub,Lisa Cawley,[DOCS] Collapses content in machine learning APIs (#54234),Mon Mar 30 10:08:38 2020 -0700
e502b89ea43,GitHub,Lee Hinman,Add warnings/errors when V2 templates would match same indices… (#54367),Mon Mar 30 10:42:46 2020 -0600
ef45e060277,GitHub,Tim Vernum,Add wildcard service providers to IdP (#54148),Tue Mar 31 02:42:51 2020 +1100
472dd1b3702,GitHub,Nik Everett,Fix a master->7.x serialization bug (#54429),Mon Mar 30 11:37:38 2020 -0400
6c324431050,GitHub,Armin Braun,Remove Redundant Cluster State during Snapshot INIT + Master Failover (#54420),Mon Mar 30 17:12:55 2020 +0200
c7da75a638d,GitHub,Dimitris Athanasiou,[ML] Hyperparameter names should match config (#54401),Mon Mar 30 18:11:33 2020 +0300
ba89f7096c7,James Rodewig,James Rodewig,[DOCS] Add missing word to keyword marker token filter docs,Mon Mar 30 10:45:55 2020 -0400
610b7bdcbff,GitHub,Christoph Büscher,[Docs] Add HLRC Async Search API documentation (#54353),Mon Mar 30 15:32:45 2020 +0200
128bcc59d80,GitHub,sandmannn,Search hit refactoring (#41656),Mon Mar 30 09:29:47 2020 -0400
40067d04ddf,James Rodewig,James Rodewig,[DOCS] Add missing "the" to keyword tokenizer docs,Mon Mar 30 08:53:55 2020 -0400
49c30ec4de2,GitHub,Benjamin Trent,muting test (#54404),Mon Mar 30 08:45:47 2020 -0400
4fe8ad357c7,GitHub,jureaky,[DOCS] Add a lowercase email example to keyword tokenizer docs (#53257),Mon Mar 30 08:35:55 2020 -0400
3c81082fdfd,GitHub,Benjamin Trent,[Transform] fixing naming in HLRC and _cat to match API content (#54300),Mon Mar 30 08:10:15 2020 -0400
7c5c9122a72,GitHub,Przemysław Witek,Create an annotation when a model snapshot is stored (#53783),Mon Mar 30 13:57:58 2020 +0200
c20dc0256cc,GitHub,Jim Ferenczi,Fixed rewrite of time zone without DST (#54398),Mon Mar 30 13:18:14 2020 +0200
07026ac3d56,GitHub,tninokehoe,Read the index.number_of_replicas from template so that wait_for_active_shards is interpreted correctly (#54231),Mon Mar 30 12:15:34 2020 +0100
e3a1f2b7fae,GitHub,Armin Braun,Improve Snapshot Abort Behavior (#54256),Mon Mar 30 13:10:51 2020 +0200
58af49bdab3,GitHub,Armin Braun,Remove Redundant Cleanup Step in Snapshot Failure (#54395),Mon Mar 30 13:09:26 2020 +0200
4a3688df2fc,GitHub,Jason Tedor,Remove the node local storage setting (#54381),Mon Mar 30 07:03:25 2020 -0400
6f846520acc,GitHub,István Zoltán Szabó,[DOCS] Changes scripted metric to filter aggs in transforms example (#54167),Mon Mar 30 09:49:40 2020 +0200
b7af8524228,GitHub,Martijn van Groningen,Refactor AliasOrIndex abstraction. (#53982),Mon Mar 30 08:10:07 2020 +0200
6ff44762911,Nhat Nguyen,Nhat Nguyen,Add debug logging for testRunningTasksCount,Sun Mar 29 18:33:57 2020 -0400
e2d4081995e,Jason Tedor,Jason Tedor,Add assertion for get autoscaling decision API test,Sun Mar 29 14:35:48 2020 -0400
922e09ba7be,Jason Tedor,Jason Tedor,Adjust BWC version on node roles being sorted,Sat Mar 28 15:30:02 2020 -0400
d495ed956fb,GitHub,Jason Tedor,Deprecate node local storage setting (#54374),Sat Mar 28 14:33:37 2020 -0400
4164f1e9f81,GitHub,Armin Braun,Remove Unused BaseNodeRequest (#54323),Sat Mar 28 18:30:44 2020 +0100
8889d792c74,GitHub,Jason Tedor,Decouple environment from DiscoveryNode (#54373),Sat Mar 28 12:52:31 2020 -0400
489c7091c4b,GitHub,Jason Tedor,Ensure that the output of node roles are sorted (#54376),Sat Mar 28 12:47:49 2020 -0400
81374fa52fb,GitHub,Jason Tedor,Do not stash environment in security (#54372),Sat Mar 28 12:41:17 2020 -0400
35951956858,GitHub,Jason Tedor,Do not stash environment in machine learning (#54371),Sat Mar 28 12:40:08 2020 -0400
a0f7c4a6a48,GitHub,Nik Everett,Clean up how pipeline aggs check for multi-bucket (#54161),Sat Mar 28 11:47:01 2020 -0400
1bb36d78b52,GitHub,Jack Conradson,Remove toString from Painless user tree nodes (#54117),Fri Mar 27 13:14:33 2020 -0700
0c52a921d69,GitHub,Stuart Tettemer,Docs: Use splitOnToken instead of custom function (#48408),Fri Mar 27 14:14:20 2020 -0600
52e0be80cb5,GitHub,Stuart Tettemer,bwc: enable script cache in node stats (#54362),Fri Mar 27 13:12:26 2020 -0600
7a8a243357b,GitHub,Stuart Tettemer,bwc: Mute for script cache in node stats (#54359),Fri Mar 27 12:30:08 2020 -0600
133b743f4c0,GitHub,Dan Hermann,Test to enforce response to invalid data stream names,Fri Mar 27 12:20:42 2020 -0500
26cd24367f8,GitHub,Stuart Tettemer,Scripting: Use randomValueOtherThan in stats test (#54356),Fri Mar 27 11:10:05 2020 -0600
42150d36740,GitHub,Tim Brooks,Move transport decoding and aggregation to server (#48263),Fri Mar 27 10:40:26 2020 -0600
b0de32d328e,GitHub,Stuart Tettemer,Mute ScriptServiceTests.testContextCacheStats (#54352),Fri Mar 27 09:31:37 2020 -0600
12580acbf4b,GitHub,Mark Vieira,Improve checkstyle performance and readability (#54308),Fri Mar 27 08:04:38 2020 -0700
063d057b4eb,GitHub,Mark Vieira,Disable Gradle daemon when executing Windows packaging tests (#54316),Fri Mar 27 08:02:56 2020 -0700
59f8728bbd0,GitHub,Christoph Büscher,[Docs] Minor fix for SubmitAsyncSearchRequest.keepOnCompletion javadoc (#54325),Fri Mar 27 16:01:38 2020 +0100
40905687972,GitHub,Gil Raphaelli,[DOCS] Fix typos in top metrics agg docs (#54299),Fri Mar 27 10:48:01 2020 -0400
acb4edacbe1,GitHub,Alan Woodward,Add XContentHelper.childBytes() method (#54287),Fri Mar 27 14:21:13 2020 +0000
e89e916738f,GitHub,Lee Hinman,Add REST APIs for IndexTemplateV2Metadata CRUD (#54039),Fri Mar 27 07:56:29 2020 -0600
fa7603822a7,GitHub,Ioannis Kakavas,Fix testGenerateAndSignMetadata in FIPS mode (#54115),Fri Mar 27 15:45:44 2020 +0200
009f3693d9e,GitHub,Armin Braun,Remove Unused Apache Http Dependency from GCS Repo Plugin (#54331),Fri Mar 27 14:23:13 2020 +0100
c6b20c64416,GitHub,Ioannis Kakavas,Mute testSpInitiatedSsoFailsForMalformedRequest (#54328),Fri Mar 27 14:41:55 2020 +0200
434e9181d3a,Yannick Welsch,Yannick Welsch,Increase timeout on testUpdateAnalysisLeaderIndexSettings,Fri Mar 27 13:41:04 2020 +0100
ba8253f5ee2,GitHub,AndyHunt66,[DOCS] Remove redundant sentence in ingest processor docs (#54329),Fri Mar 27 08:23:46 2020 -0400
1e60848dba2,GitHub,Armin Braun,Fix Snapshot Completion Listener Lost on Master Failover (#54286),Fri Mar 27 13:18:24 2020 +0100
a57421deec3,GitHub,Rory Hunter,Rename formatter config and switch to an opt-out list (#54276),Fri Mar 27 12:02:07 2020 +0000
1aa353778dd,GitHub,Armin Braun,Correct Version Constant in NodeStats (#54321),Fri Mar 27 11:13:23 2020 +0100
7b199dbcecc,GitHub,Christoph Büscher,[Test] Don't expect specific scores in docs tests (#54297),Fri Mar 27 10:23:16 2020 +0100
f9ab47fbcf6,GitHub,Przemysław Witek,Do not fail Evaluate API when the actual and predicted fields' types differ (#54255),Fri Mar 27 08:36:41 2020 +0100
4c86da9817d,GitHub,Jason Tedor,Put CCR tasks on (data && remote cluster clients) (#54146),Thu Mar 26 23:38:44 2020 -0400
db6aba43de2,GitHub,Dan Hermann,Validation for data stream creation (#54083),Thu Mar 26 18:22:56 2020 -0500
32f46f22148,GitHub,Stuart Tettemer,Scripting: stats per context in nodes stats (#54008),Thu Mar 26 16:53:16 2020 -0600
744f4ebed69,Hendrik Muhs,Hendrik Muhs,fix Zero or negative time interval not supported,Thu Mar 26 22:32:07 2020 +0100
e447328ed6c,Mark Vieira,Mark Vieira,Fix typo in task name,Thu Mar 26 14:01:04 2020 -0700
369e53845aa,William Brafford,William Brafford,Reënable bwc tests,Thu Mar 26 17:00:40 2020 -0400
abe8c1dec80,Mark Vieira,Mark Vieira,Update packaging test script to support mutlijob builds,Thu Mar 26 13:45:01 2020 -0700
69fe13c9dc9,GitHub,Hendrik Muhs,[Transform] Transform optmize date histogram (#54068),Thu Mar 26 21:38:17 2020 +0100
8168895e43c,GitHub,Dimitris Athanasiou,[ML] Unmute DFA bwc tests after backport of 54210 (#54295),Thu Mar 26 22:19:36 2020 +0200
a90c1de8745,GitHub,Mark Tozzi,Add ValuesSource Registry and associated logic (#54281),Thu Mar 26 15:01:07 2020 -0400
7bc130bc620,GitHub,William Brafford,Use set-based interface for NodesStatsRequest (#53637),Thu Mar 26 14:40:06 2020 -0400
ae7da16ed3f,GitHub,Dimitris Athanasiou,[ML] DF Analytics should always display operational stats (#54210),Thu Mar 26 18:56:09 2020 +0200
d14dca962bf,GitHub,David Turner,assertBusy in XPackRestIT#awaitCallApi (#54264),Thu Mar 26 16:15:31 2020 +0000
912864f34c8,GitHub,Nik Everett,Fix compilation in Eclipse (#54275),Thu Mar 26 11:51:26 2020 -0400
1d3a8de1007,David Turner,David Turner,AwaitsFix for #54180,Thu Mar 26 15:31:15 2020 +0000
e9bc3e8234b,GitHub,Gordon Brown,Disallow negative TimeValues (#53913),Thu Mar 26 09:22:07 2020 -0600
98798a27f5f,GitHub,Dimitris Athanasiou,[ML] Get ML filters size should default to 100 (#54207),Thu Mar 26 16:51:32 2020 +0200
827820d67f6,Yannick Welsch,Yannick Welsch,Adaptations after backport of #52743,Thu Mar 26 15:19:41 2020 +0100
32972311a5c,GitHub,한우람,#32478 fixed cluster stats return 8EB (#32480),Thu Mar 26 08:07:29 2020 -0600
ece0ca1021d,GitHub,David Turner,Add error_trace parameter to REST test helper (#54259),Thu Mar 26 14:02:58 2020 +0000
06ab3b5e14d,David Turner,David Turner,AwaitsFix for #54093,Thu Mar 26 14:08:07 2020 +0100
a56da21a231,GitHub,Alan Woodward,Explicitly set mappings in SearchAfterIT (#54262),Thu Mar 26 13:03:54 2020 +0000
4ae258a27b1,GitHub,Christoph Büscher,HLRC: Don't send defaults for SubmitAsyncSearchRequest (#54200),Thu Mar 26 14:00:28 2020 +0100
c891da01ff2,GitHub,Jason Tedor,Clarify the remove keystore command can handle many (#54244),Thu Mar 26 08:49:05 2020 -0400
2e24e885bee,GitHub,Henning Andersen,Rollover: refactor out cluster state update (#53965),Thu Mar 26 13:46:09 2020 +0100
10f19703e82,GitHub,David Turner,Mute test failing in #54257 (#54258),Thu Mar 26 11:10:00 2020 +0000
af298c69ec7,David Turner,David Turner,AwaitsFix for #53612,Thu Mar 26 11:38:06 2020 +0100
eab75443859,GitHub,Costin Leau,SQL: Simplify certification generation inside SSL test (#54219),Thu Mar 26 10:24:41 2020 +0100
0a34b71f3ca,GitHub,Yannick Welsch,Schedule commands in current thread context (#54187),Thu Mar 26 09:46:36 2020 +0100
1c482141eeb,GitHub,Luca Cavanna,Async search: rename REST parameters (#54198),Thu Mar 26 09:40:05 2020 +0100
a65e95e093a,GitHub,István Zoltán Szabó,[DOCS] Adds feature importance mapping subsection to inference processor docs (#54190),Thu Mar 26 09:22:12 2020 +0100
cdf272587f4,GitHub,Armin Braun,Retry in SnapshotIT Snapshot Abort (#54195),Thu Mar 26 08:36:26 2020 +0100
18843a093be,GitHub,Jason Tedor,Allow keystore add-file to handle multiple settings (#54240),Thu Mar 26 00:04:52 2020 -0400
c1203885474,GitHub,Jason Tedor,Complete keystore CLI options documentation (#54242),Wed Mar 25 23:52:26 2020 -0400
e244a3bc7a0,GitHub,Yang Wang,Check authentication type using enum instead of string (#54145),Thu Mar 26 14:29:31 2020 +1100
e8e8b163cc3,GitHub,Jason Tedor,Allow keystore add to handle multiple settings (#54229),Wed Mar 25 22:19:45 2020 -0400
f9431001eb2,Ryan Ernst,Ryan Ernst,Fix wildcard imports,Wed Mar 25 17:49:28 2020 -0700
8db51cdac42,Ryan Ernst,Ryan Ernst,Fix boolean enabled logic in xpack usage test,Wed Mar 25 17:34:38 2020 -0700
c07bc3dfdc6,GitHub,Tim Vernum,Improve stability of SamlServiceProviderIndexTests (#54166),Thu Mar 26 11:16:59 2020 +1100
fd54cb08741,GitHub,Mark Vieira,Define lifecycle tasks for running different types of packaging tests (#54134),Wed Mar 25 16:43:28 2020 -0700
0bee3f74101,GitHub,Ryan Ernst,Invert license security disabled helper method (#54043),Wed Mar 25 16:42:28 2020 -0700
6c29bf3902a,GitHub,Mark Vieira,Upgrade to Gradle 6.3 (#53499),Wed Mar 25 15:06:41 2020 -0700
519c8c4a33b,GitHub,Tim Brooks,Remove netty BytesReference implementations (#54025),Wed Mar 25 16:00:41 2020 -0600
513985e0722,GitHub,Jason Tedor,Remove the cluster.remote.connect setting (#54175),Wed Mar 25 17:27:09 2020 -0400
53c62782b79,GitHub,Nik Everett,Reenable BWC after backporting #53730 (#54230),Wed Mar 25 17:21:20 2020 -0400
6fceef73e4a,GitHub,Lisa Cawley,[DOCS] Augments cat transforms API (#53776),Wed Mar 25 12:35:01 2020 -0700
202b4fb490f,GitHub,Benjamin Trent,[Transform] Remove node.attr.transform.remote_connect and use new remote cluster client node role (#54217),Wed Mar 25 15:05:08 2020 -0400
995bed264d9,GitHub,Hendrik Muhs,[Transform] fix transform failure case for percentiles and spa… (#54202),Wed Mar 25 19:27:59 2020 +0100
6d6227a239f,GitHub,William Brafford,Create set-based interface for NodesInfoRequest (#53410),Wed Mar 25 14:12:37 2020 -0400
0a98904b1a7,GitHub,Martijn Laarman,transform.cat should live in the cat namespace. (#54196),Wed Mar 25 18:15:10 2020 +0100
9f6dda98015,Bogdan Pintea,Bogdan Pintea,Add version 7.8.0,Wed Mar 25 18:10:30 2020 +0100
7e22ae4f2c4,GitHub,Tanguy Leroux,Mute IndexFollowingIT.testUpdateAnalysisLeaderIndexSettings (#54205),Wed Mar 25 17:34:53 2020 +0100
f91d8ee3e78,GitHub,James Rodewig,[DOCS] EQL: Document `substring` function (#53867),Wed Mar 25 12:07:20 2020 -0400
cbe4eaf2d61,GitHub,Martijn van Groningen,Data stream should refer to the backing indices using the org.elasticsearch.index.Index class. (#54189),Wed Mar 25 16:42:35 2020 +0100
fbe173723d0,GitHub,Martijn Laarman,Document known features on rest-api-spec tests (#52916),Wed Mar 25 16:27:45 2020 +0100
a8f331127a8,jimczi,jimczi,Fix small typo in SearchService#executeQueryPhase,Wed Mar 25 16:15:52 2020 +0100
ddd068a7e92,GitHub,Mark Vieira,Encore consistent compile options across all projects (#54120),Wed Mar 25 08:03:43 2020 -0700
dc0d35eacd2,GitHub,zacharymorn,Delegate toXContent logic from ClusterState to its member classes #48218 (#52743),Wed Mar 25 14:53:00 2020 +0100
8493b67ff58,GitHub,Nhat Nguyen,Avoid StackOverflowError if write circular reference exception (#54147),Wed Mar 25 09:21:51 2020 -0400
4f503bf9df3,GitHub,James Rodewig,[DOCS] Reformat `keyword_marker` token filter (#54076),Wed Mar 25 09:01:30 2020 -0400
e8c54c73dbe,GitHub,Nik Everett,Save a little space in agg tree (#53730),Wed Mar 25 08:52:20 2020 -0400
16d10aae71d,GitHub,Armin Braun,Fix ClusterHealthIT.testHealthOnMasterFailover (#54170),Wed Mar 25 13:37:46 2020 +0100
52e8f6db998,GitHub,James Rodewig,[DOCS] Document missing data types for node stats API's response parameters (#53475),Wed Mar 25 08:25:26 2020 -0400
c02e087a907,GitHub,Rory Hunter,Cleanup after DockerTests suite completes (#54164),Wed Mar 25 11:57:00 2020 +0000
6ded3e9d982,GitHub,Dimitris Athanasiou,[ML] Unmute classification cardinality integ test (#54165),Wed Mar 25 13:47:31 2020 +0200
e6c6d7a9c1a,GitHub,Benjamin Trent,[ML] relaxing parameters on stratified split test (#54127),Wed Mar 25 07:12:29 2020 -0400
769aae04510,jimczi,jimczi,Fix off-by one error in TransportSearchActionTests,Wed Mar 25 11:40:11 2020 +0100
ecb071c51e7,GitHub,Tanguy Leroux,Mute TransportSearchActionTests.testShouldPreFilterSearchShards (#54157),Wed Mar 25 11:24:24 2020 +0100
a681dbc5f72,GitHub,Armin Braun,Fix BlobStoreIncrementalityIT Assertion (#54149),Wed Mar 25 10:44:23 2020 +0100
985ed661f58,GitHub,Tanguy Leroux,Mute ReadActionsTests (#54152),Wed Mar 25 10:35:49 2020 +0100
53f44e069f7,GitHub,Ioannis Kakavas,Upgrade Tika to 1.24 (#54130),Wed Mar 25 09:29:25 2020 +0200
bd10e825dd7,GitHub,Mark Vieira,Upgrade Gradle Enterprise plugin to 3.2 (#54137),Tue Mar 24 18:24:17 2020 -0700
76ea7793095,Mark Vieira,Mark Vieira,Enable auto restart on debug elasticsearch run configuration,Tue Mar 24 16:35:22 2020 -0700
f301f499184,GitHub,Jim Ferenczi,Avoid I/O operations when rewriting shard search request (#54044),Wed Mar 25 00:26:10 2020 +0100
1fc0432b244,GitHub,Jason Tedor,Introduce formal role for remote cluster client (#53924),Tue Mar 24 19:21:56 2020 -0400
8ee770560a7,GitHub,David Roberts,[ML] Add a model memory estimation endpoint for anomaly detection (#53507),Tue Mar 24 21:38:19 2020 +0000
2a67bee874f,GitHub,Henning Andersen,Reindex negative TimeValue fix (#54057),Tue Mar 24 22:28:10 2020 +0100
197894ae100,GitHub,Ross Wolf,EQL: Remove parser handling for functions (#54028),Tue Mar 24 14:02:11 2020 -0600
fe24848666d,GitHub,James Baiera,Update the HDFS version used by HDFS Repo (#53693),Tue Mar 24 15:40:40 2020 -0400
ef27430689e,GitHub,Andy Bristol,add tests to StringStatsAggregatorTests (#54033),Tue Mar 24 11:47:33 2020 -0700
f38b7d796b8,Costin Leau,Costin Leau,EQL: Add back removed test,Tue Mar 24 19:57:42 2020 +0200
2f9e5fa9cea,GitHub,Tim Brooks,Allow proxy mode server name to be updated (#54107),Tue Mar 24 11:43:46 2020 -0600
aa141c02cd7,GitHub,Armin Braun,Upgrade GCS Dependency to 1.106.0 (#54092),Tue Mar 24 18:11:47 2020 +0100
54b6872dccb,GitHub,Jim Ferenczi,Fix ShardSearchRequest cache key (#54071),Tue Mar 24 18:01:50 2020 +0100
5ad98361a66,GitHub,David Turner,Reduce log level for pipeline failure (#54097),Tue Mar 24 16:57:17 2020 +0000
51c103033bd,GitHub,Lisa Cawley,[DOCS] Adds transform security privileges (#53908),Tue Mar 24 09:33:29 2020 -0700
c94be58b5a2,GitHub,Armin Braun,Revert "Use Azure Bulk Deletes in Azure Repository (#53919)" (#54089),Tue Mar 24 17:32:36 2020 +0100
6d46033e736,GitHub,Costin Leau,EQL: Fix custom scripting for functions (#53935),Tue Mar 24 18:30:09 2020 +0200
895b1605f8e,GitHub,Yannick Welsch,Use special XContent registry for node tool (#54050),Tue Mar 24 17:21:39 2020 +0100
8c290356356,GitHub,Luca Cavanna,Async search: prevent users from overriding pre_filter_shard_size (#54088),Tue Mar 24 17:04:38 2020 +0100
c5a32954758,GitHub,Luca Cavanna,Async search response: output start and expiration time as time fields (#54084),Tue Mar 24 17:01:07 2020 +0100
41ba99361d7,GitHub,Oliver Gupte,[APM] Allow kibana to collect APM telemetry in background task (#52917),Tue Mar 24 08:46:03 2020 -0700
af7b95b2193,GitHub,Dimitris Athanasiou,[ML] Stratified cross validation split for classification (#54087),Tue Mar 24 17:43:25 2020 +0200
81d85108875,GitHub,Dan Hermann,Unmute data stream YML tests,Tue Mar 24 10:15:42 2020 -0500
808a76bd7da,James Rodewig,Ahmet Arslan,[DOCS] Correct DFI docs regarding stop word removal (#53836),Tue Mar 24 10:47:20 2020 -0400
a8a7f105a51,GitHub,Armin Braun,Reenable Incorrectly Muted GCS Test (#54078),Tue Mar 24 15:46:02 2020 +0100
c5764882a68,GitHub,Karen Metts,[DOCS] Replace outdated Logstash monitoring link (#54032),Tue Mar 24 10:01:58 2020 -0400
a371113d206,GitHub,Alan Woodward,Upgrade to lucene 8.5.0 release (#54077),Tue Mar 24 13:44:28 2020 +0000
8ee2ee529fb,Alan Woodward,Alan Woodward,Revert "Clean up IndexTemplateMetaData xcontent serialization (#54003)",Tue Mar 24 13:39:52 2020 +0000
c1d8341e6e0,GitHub,Tim Vernum,Add SAML IdP plugin for internal use (#54046),Tue Mar 24 15:35:39 2020 +0200
609b06411be,GitHub,Tanguy Leroux,Wait for Active license before running CCR API tests (#53966),Tue Mar 24 14:21:00 2020 +0100
99278644a6c,GitHub,Przemysław Witek,Use the new ML state index name (.ml-state-000001) instead of the legacy one (.ml-state) (#54070),Tue Mar 24 14:19:58 2020 +0100
b5db9657d1e,GitHub,Andrei Stefan,SQL: jdbc debugging enhancement (#53880),Tue Mar 24 14:54:32 2020 +0200
04c21affcf6,GitHub,Alan Woodward,Clean up IndexTemplateMetaData xcontent serialization (#54003),Tue Mar 24 12:50:32 2020 +0000
36377d75876,GitHub,Przemko Robakowski,Add validation for component templates (#54023),Tue Mar 24 13:09:59 2020 +0100
68f42979f74,GitHub,Jim Ferenczi,Improve async search's tasks cancellation (#53799),Tue Mar 24 12:31:07 2020 +0100
aed8ce7cda1,GitHub,Dan Hermann,Cluster state and CRUD operations for data streams (#53877),Tue Mar 24 06:08:48 2020 -0500
3ef69ad29b0,GitHub,Dimitris Athanasiou,[ML] Unmute DFA bwc tests after backport of #53998 (#54063),Tue Mar 24 12:33:28 2020 +0200
4cf1d1ad059,GitHub,Dimitris Athanasiou,[ML] No refresh on indexing DFA stats (#53977),Tue Mar 24 12:09:25 2020 +0200
cbe063a0747,GitHub,David Roberts,[ML] Introduce a "starting" datafeed state for lazy jobs (#53918),Tue Mar 24 10:01:13 2020 +0000
077ffa235c0,GitHub,Hendrik Muhs,[Transform ] reenable BWC after backport (#54061),Tue Mar 24 10:59:28 2020 +0100
2537e02a7db,GitHub,markharwood,Wildcard field - add normalizer support (#53851),Tue Mar 24 09:35:29 2020 +0000
5e637c410b9,GitHub,Christos Soulios,Add supported type tests to min aggregation (#54021),Tue Mar 24 11:32:28 2020 +0200
9a64ae05144,Albert Zaharovits,Albert Zaharovits,Mute IndicesRequestCacheIT#testQueryRewrite,Tue Mar 24 11:09:46 2020 +0200
ff067e1be43,GitHub,Armin Braun,Fix BlobStoreIncrementalityIT (#54055),Tue Mar 24 09:47:34 2020 +0100
f4bdcd9b589,GitHub,Dimitris Athanasiou,[ML] Mute data frame analytics BWC tests (#54030),Tue Mar 24 10:25:04 2020 +0200
894714e6733,GitHub,Hendrik Muhs,[Transform] add another reason for disabling BWC (#54054),Tue Mar 24 09:21:40 2020 +0100
6b5752aa011,GitHub,Jim Ferenczi,Re-enable bwc tests (#54045),Tue Mar 24 09:11:34 2020 +0100
d0464893f6a,GitHub,Yang Wang,Validate role templates before saving role mapping (#52636),Tue Mar 24 18:25:43 2020 +1100
f9526f9e1ed,GitHub,Christos Soulios,Add supported-type tests to avg aggregation (#54011),Tue Mar 24 08:42:52 2020 +0200
20736b21b98,Mark Vieira,Mark Vieira,Add remote debug run configuration for IntelliJ,Mon Mar 23 21:32:11 2020 -0700
4ff42331ffa,Mark Vieira,Mark Vieira,Fix nasty errors when importing into IntelliJ,Mon Mar 23 21:31:22 2020 -0700
b56b9fb6740,Jason Tedor,Mark Vieira,Mute BlobStoreIncrementalityIT.testIncrementalBehaviorOnPrimaryFailover,Mon Mar 23 23:41:50 2020 -0400
7989d676ec1,GitHub,muachilin,Deprecate alternatives to the hot threads API (#52930),Mon Mar 23 23:22:50 2020 -0400
94e81b0aa0b,GitHub,Jason Tedor,Introduce autoscaling decisions (#53934),Mon Mar 23 22:53:51 2020 -0400
f39aa7515b0,GitHub,Jason Tedor,Use onlyIf for build Docker image task execution (#54047),Mon Mar 23 22:50:43 2020 -0400
408311dc0f3,GitHub,Andy Bristol,add tests to StatsAggregatorTests (#53768),Mon Mar 23 18:39:56 2020 -0700
50e81360c8a,GitHub,Jim Ferenczi,adapt version after backport (#54009),Tue Mar 24 02:04:48 2020 +0100
1ec31274c6a,GitHub,Nik Everett,Prepare to backport #53873 (#54040),Mon Mar 23 20:42:08 2020 -0400
d0cd387ac5d,GitHub,Nik Everett,Remove ceremony declaring aggs (#53990),Mon Mar 23 19:24:34 2020 -0400
0bce5d2602b,GitHub,Nik Everett,Reenable BWC tests after backport of #53793 (#54018),Mon Mar 23 19:21:58 2020 -0400
83e82d39d3c,GitHub,Jack Conradson,Merge analyze and write phases in Painless "user" tree (#53685),Mon Mar 23 16:18:52 2020 -0700
c5d073185e8,GitHub,Jason Tedor,Give helpful message on remote connections disabled (#53690),Mon Mar 23 18:31:24 2020 -0400
ba431a0f5f9,Jason Tedor,Jason Tedor,Fix classifier on OSS Linux aarch64 archive,Mon Mar 23 18:18:49 2020 -0400
39785ebdbb2,GitHub,Dimitris Athanasiou,[ML] Data frame analytics data counts (#53998),Mon Mar 23 23:29:01 2020 +0200
0a35f3900d4,James Rodewig,James Rodewig,[DOCS] Remove double space in WDG docs,Mon Mar 23 17:15:37 2020 -0400
747a164fae6,James Rodewig,James Rodewig,[DOCS] Fix "letter case" typo,Mon Mar 23 17:11:39 2020 -0400
9b47ac7d81c,Jason Tedor,Jason Tedor,Use deprecation logger holder in byte size value (#53928),Mon Mar 23 17:06:51 2020 -0400
756a297ea6d,GitHub,Benjamin Trent,[ML] adds multi-class feature importance support (#53803),Mon Mar 23 16:53:01 2020 -0400
ecdbd37f2e0,GitHub,Mark Vieira,Refactor global build info plugin to leverage JavaInstallationRegistry (#53994),Mon Mar 23 13:44:12 2020 -0700
586f4b7a88a,Mark Vieira,Mark Vieira,Clarify IntelliJ import instructions,Mon Mar 23 13:31:36 2020 -0700
1016e203564,GitHub,Nik Everett,Prepare to backport #53793 (#54010),Mon Mar 23 15:44:58 2020 -0400
ec4c699defb,GitHub,Zachary Tong,Prevent SigTerms/SigText from running on fields they do not support (#52851),Mon Mar 23 15:33:17 2020 -0400
da9273ab7be,GitHub,Hendrik Muhs,[Transform][Rollup] add processing stats to record the time sp… (#53770),Mon Mar 23 20:32:19 2020 +0100
e98b9c07804,GitHub,Zachary Tong,Add scripting, unmapped, supported-type tests to Boxplot (#53435),Mon Mar 23 15:31:38 2020 -0400
7161bd44cb9,GitHub,Julie Tibshirani,Remove the top-level 'mapping type' section. (#53374),Mon Mar 23 12:26:22 2020 -0700
